target_roi,rank,direction,feature_index,expanded_feature_name,source_schema_roi,dimension_id,domain,lag,mean_coef,mean_abs_coef,positive_fraction,negative_fraction,sign_consistency,n_target_parcels,definition,trigger_list,scoreability_note,exclusion_note
FFA,9,positive,849,SMG::verbal_working_memory_load_lag6,SMG,verbal_working_memory_load,verbal_phonological_tracking,6,0.006806209270,0.015319512252,0.500000,0.500000,0.500000,4,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
FFA,10,positive,930,Temporal_Pole::multi_character_identity_tracking_lag6,Temporal_Pole,multi_character_identity_tracking,person_identity_and_schema_integration,6,0.006369396557,0.006639257343,0.750000,0.250000,0.750000,4,"The cognitive demand of tracking, distinguishing, and integrating the identities, names, and relationships of multiple distinct characters present in a scene.",An ensemble scene with many named characters interacting; Introductions of multiple new characters at once; Complex cross-talk or multi-way conversations; Scenes requiring the viewer to keep track of who is who in a crowd,"Driven by the number of named, active characters in the scene description and the complexity of their mutual interactions.","Do not score large, anonymous crowds where individual identities do not need to be tracked."
PCC,1,positive,783,OFC::politeness_and_normative_compliance_lag6,OFC,politeness_and_normative_compliance,viewer_social_norm_appraisal,6,0.010045032841,0.010559644550,0.833333,0.166667,0.833333,6,"The explicit adherence to social etiquette, respect, politeness, or cultural rituals and norms.",Offering a polite greeting or bow; Expressing deep gratitude or appreciation; Following strict protocol during a formal ceremony; Showing respect to an elder or authority figure,"Look for active demonstrations of politeness, respect, and adherence to social expectations.",Do not score passive compliance where no active polite behavior is described.
PCC,2,positive,111,AG::metaphorical_conceptual_processing_lag2,AG,metaphorical_conceptual_processing,semantic_schema_and_anomaly_resolution,2,0.009494704043,0.009494704043,1.000000,0.000000,1.000000,6,"The processing of metaphorical language, highly symbolic dialogue, or abstract concepts that require the viewer to map one domain of knowledge onto another.","A character speaking in extended metaphors or allegories.; A visual element or action that serves as a direct metaphor for an abstract concept.; Dialogue discussing complex, abstract philosophical ideas.","Look for text describing poetic dialogue, philosophical discussions, allegorical stories, or visual symbols that represent abstract ideas.","Do not score simple emotional expressions or literal descriptions of events, even if they are dramatic."
PCC,3,positive,854,SMG::tactile_and_somatic_contact_lag6,SMG,tactile_and_somatic_contact,somatic_and_pain_resonance,6,0.007549845534,0.017630649022,0.666667,0.333333,0.666667,6,"The focus on physical touch, textures, temperature extremes, skin-to-skin contact, or intense somatic sensations.","running fingers over a rough, textured stone wall; shivering violently in a freezing cold blizzard; a gentle, intimate caress of a character's cheek; the feeling of heavy rain soaking through clothing; submerging a hand into thick, sticky mud","Look for descriptions of textures (rough, smooth, sticky), temperatures (hot, freezing), and the physical sensation of touch or skin contact.",Do not score visual descriptions of objects unless their tactile qualities are explicitly emphasized or experienced by a character.
PCC,4,positive,671,AG::causal_plot_linking_lag5,AG,causal_plot_linking,narrative_coherence_integration,5,0.007355228957,0.011101969003,0.666667,0.333333,0.666667,6,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
PCC,5,positive,167,Insula::interpersonal_hostility_and_confrontation_lag2,Insula,interpersonal_hostility_and_confrontation,socio_emotional_conflict_and_tension,2,0.006474192168,0.006674926407,0.833333,0.166667,0.833333,6,"Direct, active verbal or physical confrontation, arguments, or overt hostility between characters.","Characters shouting or screaming at each other; Overt insults, threats, or aggressive gestures; A heated argument or verbal dispute; Physical confrontation or posturing","Score based on the overtness, volume, and intensity of the verbal or physical confrontation between characters.","Do not score silent, unspoken tension or internal conflict under this dimension."
PCC,6,positive,12,VMPFC::emotion_admiration_lag2,VMPFC,emotion_admiration,emotion_experience,2,0.006333279640,0.006333279640,1.000000,0.000000,1.000000,6,"Inferred feeling of warm approval, respect, or appreciation directed toward a character's noble actions, skill, or character.",A character performing a selfless act of bravery.; A character demonstrating exceptional skill or mastery under pressure.; A character standing up for their principles despite personal cost.,"Score based on text descriptions of characters performing acts of virtue, bravery, skill, or moral strength.",Do not score general positive events or simple happiness; there must be a target of respect or approval.
PCC,7,positive,483,AG::causal_plot_linking_lag4,AG,causal_plot_linking,narrative_coherence_integration,4,0.006290267465,0.009964924301,0.666667,0.333333,0.666667,6,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
PCC,8,positive,32,OFC::sensory_luxury_and_comfort_lag2,OFC,sensory_luxury_and_comfort,viewer_affective_and_hedonic_valuation,2,0.006096494944,0.008046111311,0.833333,0.166667,0.833333,6,"The depiction of high-end, luxurious, comfortable, or sensory-rich environments and experiences (e.g., fine dining, plush furniture, beautiful aesthetics, physical indulgence).","Eating a gourmet meal in a five-star restaurant; Relaxing in a luxurious spa or hot tub; Sitting on a plush, comfortable velvet sofa; Surrounding oneself with beautiful art and gold decor","Focus on descriptions of sensory pleasure, comfort, wealth, and aesthetic indulgence.","Do not score general happiness or success unless it is tied to physical, sensory, or environmental luxury."
PCC,9,positive,180,Temporal_Pole::subtextual_dialogue_decoding_lag2,Temporal_Pole,subtextual_dialogue_decoding,interpersonal_intent_and_subtext_inference,2,0.005833909911,0.005833909911,1.000000,0.000000,1.000000,6,"Reading between the lines of dialogue to decode unspoken tension, sarcasm, double entendres, coded language, or implicit threats.",Sarcastic or passive-aggressive remarks; Coded language or metaphors used to discuss a forbidden topic; Unspoken romantic or hostile tension beneath polite conversation; Double meanings where a statement has a hidden significance for certain characters,"Driven by descriptions of passive-aggressive dialogue, coded speech, double meanings, and the contrast between literal words and emotional undertones.","Do not score direct, open arguments or explicit threats where the conflict is fully out in the open."
PCC,10,positive,930,Temporal_Pole::multi_character_identity_tracking_lag6,Temporal_Pole,multi_character_identity_tracking,person_identity_and_schema_integration,6,0.005632822037,0.009275887438,0.833333,0.166667,0.833333,6,"The cognitive demand of tracking, distinguishing, and integrating the identities, names, and relationships of multiple distinct characters present in a scene.",An ensemble scene with many named characters interacting; Introductions of multiple new characters at once; Complex cross-talk or multi-way conversations; Scenes requiring the viewer to keep track of who is who in a crowd,"Driven by the number of named, active characters in the scene description and the complexity of their mutual interactions.","Do not score large, anonymous crowds where individual identities do not need to be tracked."
DLPFC,1,positive,577,VMPFC::emotion_amusement_lag5,VMPFC,emotion_amusement,emotion_experience,5,0.014942830894,0.019691593519,0.800000,0.200000,0.800000,10,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
DLPFC,2,positive,389,VMPFC::emotion_amusement_lag4,VMPFC,emotion_amusement,emotion_experience,4,0.014651817462,0.020392494407,0.800000,0.200000,0.800000,10,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
DLPFC,3,positive,849,SMG::verbal_working_memory_load_lag6,SMG,verbal_working_memory_load,verbal_phonological_tracking,6,0.014330092424,0.017720403285,0.800000,0.200000,0.800000,10,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
DLPFC,4,positive,847,SMG::dialogue_density_and_tempo_lag6,SMG,dialogue_density_and_tempo,verbal_phonological_tracking,6,0.013265790468,0.013265790468,1.000000,0.000000,1.000000,10,"The density, speed, and overall tempo of spoken dialogue or narration in the scene.","characters speaking rapidly and overlapping; a fast-paced, witty banter sequence; a rapid-fire monologue or voiceover; characters interrupting each other constantly; a high volume of spoken words in a short period","Score based on the described speed, density, and frequency of spoken words, dialogue exchanges, or voiceovers.",Do not score non-verbal sounds (like groans or screams) or written text shown on screen.
DLPFC,5,positive,201,VMPFC::emotion_amusement_lag3,VMPFC,emotion_amusement,emotion_experience,3,0.010167441042,0.015234219991,0.700000,0.300000,0.700000,10,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
DLPFC,6,positive,5,DLPFC::prediction_error_and_model_updating_lag2,DLPFC,prediction_error_and_model_updating,cognitive_conflict_and_hypothesis_testing,2,0.009338904750,0.009338904750,1.000000,0.000000,1.000000,10,"The viewer's cognitive process of revising their mental model of the plot, characters, or world in response to a sudden plot twist, revelation, or prediction error.",A major plot twist that reveals a character's true identity or allegiance; A sudden revelation that changes the meaning of previous scenes; A character's unexpected action that completely contradicts their established personality; The discovery that a key assumption about the narrative world was false,"Driven by moments of high surprise, sudden revelations, plot twists, or shocking discoveries that contradict prior expectations.",Do not score simple jump scares or physical surprises that do not require cognitive re-evaluation of the narrative.
DLPFC,7,positive,661,SMG::verbal_working_memory_load_lag5,SMG,verbal_working_memory_load,verbal_phonological_tracking,5,0.008574512371,0.010377228875,0.800000,0.200000,0.800000,10,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
DLPFC,8,positive,153,FFA::micro_expression_and_subtle_reaction_lag2,FFA,micro_expression_and_subtle_reaction,facial_expression_and_gaze_decoding,2,0.008239819459,0.011439409480,0.800000,0.200000,0.800000,10,"Subtle, fleeting, or micro-facial expressions that convey hidden emotions, deceit, or internal conflict.",subtle twitch of the lip; fleeting smirk; raised eyebrow; suppressed smile; micro-expression of fear,"Score based on descriptions of subtle, fleeting, or hidden facial movements and reactions.","Do not score high for overt, dramatic, or exaggerated facial expressions (e.g., screaming, crying loudly), which belong to intense emotional expressions."
DLPFC,9,positive,744,Temporal_Pole::subtextual_dialogue_decoding_lag5,Temporal_Pole,subtextual_dialogue_decoding,interpersonal_intent_and_subtext_inference,5,0.008119075669,0.009695889502,0.800000,0.200000,0.800000,10,"Reading between the lines of dialogue to decode unspoken tension, sarcasm, double entendres, coded language, or implicit threats.",Sarcastic or passive-aggressive remarks; Coded language or metaphors used to discuss a forbidden topic; Unspoken romantic or hostile tension beneath polite conversation; Double meanings where a statement has a hidden significance for certain characters,"Driven by descriptions of passive-aggressive dialogue, coded speech, double meanings, and the contrast between literal words and emotional undertones.","Do not score direct, open arguments or explicit threats where the conflict is fully out in the open."
DLPFC,10,positive,473,SMG::verbal_working_memory_load_lag4,SMG,verbal_working_memory_load,verbal_phonological_tracking,4,0.007788128879,0.009334153524,0.700000,0.300000,0.700000,10,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
Temporal_Pole,1,positive,671,AG::causal_plot_linking_lag5,AG,causal_plot_linking,narrative_coherence_integration,5,0.009830846166,0.013940112870,0.500000,0.500000,0.500000,4,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
Temporal_Pole,2,positive,483,AG::causal_plot_linking_lag4,AG,causal_plot_linking,narrative_coherence_integration,4,0.009722724582,0.010127815841,0.750000,0.250000,0.750000,4,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
Temporal_Pole,3,positive,849,SMG::verbal_working_memory_load_lag6,SMG,verbal_working_memory_load,verbal_phonological_tracking,6,0.009423635306,0.012281564572,0.750000,0.250000,0.750000,4,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
Temporal_Pole,4,positive,799,ACC::time_pressure_and_deadlines_lag6,ACC,time_pressure_and_deadlines,motivational_salience_and_urgency_tracking,6,0.008999472845,0.008999472845,1.000000,0.000000,1.000000,4,"The presence of strict time limits, ticking clocks, or rapid pacing that forces characters to act with extreme urgency.",A countdown timer on a bomb or self-destruct sequence; A character rushing to catch a train or plane that is pulling away; A character trying to complete a task before a guard returns; A rapidly closing door or rising water level,"Look for explicit mentions of time limits, countdowns, rushing, or situations where seconds matter.","Do not score general speed or movement unless there is a clear, motivating deadline or time constraint."
Temporal_Pole,5,positive,765,VMPFC::emotion_amusement_lag6,VMPFC,emotion_amusement,emotion_experience,6,0.007231585719,0.020013557717,0.750000,0.250000,0.750000,4,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
Temporal_Pole,6,positive,873,TPJ::shared_vs_private_knowledge_mapping_lag6,TPJ,shared_vs_private_knowledge_mapping,epistemic_perspective_tracking,6,0.007141384884,0.008694979060,0.750000,0.250000,0.750000,4,"The degree to which the viewer must map and track who knows what among a group of characters, specifically identifying who is included in a secret and who is excluded.",Characters sharing a secret look; A character revealing a secret to a select few; A group of characters hiding information from a specific individual,"Look for descriptions of whispered conversations, knowing glances, selective sharing of information, or characters being excluded from discussions.",Do not score simple group conversations where everyone is fully informed and sharing everything openly.
Temporal_Pole,7,positive,295,AG::causal_plot_linking_lag3,AG,causal_plot_linking,narrative_coherence_integration,3,0.006851267386,0.006994206770,0.750000,0.250000,0.750000,4,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
Temporal_Pole,8,positive,647,IPL::cross_scene_causal_linking_lag5,IPL,cross_scene_causal_linking,narrative_causal_integration,5,0.006459828088,0.010539135219,0.500000,0.500000,0.500000,4,Connecting current events to past occurrences or future consequences in the plot to maintain narrative coherence.,recalling a past clue; realizing the consequence of an earlier action; connecting two seemingly unrelated events; foreshadowing a future event,Score based on how much the scene requires the viewer to integrate information across different times or scenes.,"Do not score simple chronological progressions without causal connections (e.g., 'then he went to bed')."
Temporal_Pole,9,positive,46,ACC::outcome_uncertainty_and_suspense_lag2,ACC,outcome_uncertainty_and_suspense,appraised_effort_and_action_outcomes,2,0.006391694262,0.007816556555,0.750000,0.250000,0.750000,4,The degree of suspense and uncertainty surrounding whether a character's high-stakes action will succeed or fail.,A character waiting for the results of a critical medical test; A character taking a shot at a target with everything on the line; A character hiding as a searchlight passes inches away; A character waiting to see if a risky plan will actually work,"Score based on how balanced the odds are between success and failure, and how high the stakes of the outcome are.",Do not score situations where the outcome is already known or predictable.
Temporal_Pole,10,positive,859,AG::causal_plot_linking_lag6,AG,causal_plot_linking,narrative_coherence_integration,6,0.006281893216,0.015052007806,0.500000,0.500000,0.500000,4,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
