target_roi,rank,direction,feature_index,expanded_feature_name,source_schema_roi,dimension_id,domain,lag,mean_coef,mean_abs_coef,positive_fraction,negative_fraction,sign_consistency,n_target_parcels,definition,trigger_list,scoreability_note,exclusion_note
FFA,10,absolute,471,SMG::dialogue_density_and_tempo_lag4,SMG,dialogue_density_and_tempo,verbal_phonological_tracking,4,-0.006712656434,0.013837079775,0.500000,0.500000,0.500000,4,"The density, speed, and overall tempo of spoken dialogue or narration in the scene.","characters speaking rapidly and overlapping; a fast-paced, witty banter sequence; a rapid-fire monologue or voiceover; characters interrupting each other constantly; a high volume of spoken words in a short period","Score based on the described speed, density, and frequency of spoken words, dialogue exchanges, or voiceovers.",Do not score non-verbal sounds (like groans or screams) or written text shown on screen.
PCC,1,absolute,854,SMG::tactile_and_somatic_contact_lag6,SMG,tactile_and_somatic_contact,somatic_and_pain_resonance,6,0.007549845534,0.017630649022,0.666667,0.333333,0.666667,6,"The focus on physical touch, textures, temperature extremes, skin-to-skin contact, or intense somatic sensations.","running fingers over a rough, textured stone wall; shivering violently in a freezing cold blizzard; a gentle, intimate caress of a character's cheek; the feeling of heavy rain soaking through clothing; submerging a hand into thick, sticky mud","Look for descriptions of textures (rough, smooth, sticky), temperatures (hot, freezing), and the physical sensation of touch or skin contact.",Do not score visual descriptions of objects unless their tactile qualities are explicitly emphasized or experienced by a character.
PCC,2,absolute,577,VMPFC::emotion_amusement_lag5,VMPFC,emotion_amusement,emotion_experience,5,-0.007954635695,0.017019873047,0.500000,0.500000,0.500000,6,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
PCC,3,absolute,849,SMG::verbal_working_memory_load_lag6,SMG,verbal_working_memory_load,verbal_phonological_tracking,6,-0.004514149572,0.015953459319,0.500000,0.500000,0.500000,6,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
PCC,4,absolute,765,VMPFC::emotion_amusement_lag6,VMPFC,emotion_amusement,emotion_experience,6,-0.000640677364,0.015726477883,0.500000,0.500000,0.500000,6,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
PCC,5,absolute,389,VMPFC::emotion_amusement_lag4,VMPFC,emotion_amusement,emotion_experience,4,-0.008410136568,0.015262837336,0.500000,0.500000,0.500000,6,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
PCC,6,absolute,845,SMG::unexpected_narrative_intrusions_lag6,SMG,unexpected_narrative_intrusions,attentional_reorienting_and_spatial_salience,6,0.004566425941,0.015225439075,0.500000,0.500000,0.500000,6,"The sudden, unexpected introduction of a new character, object, or event that interrupts the ongoing narrative flow and demands immediate attention.","a character suddenly bursting into a private meeting; an unexpected phone call interrupting an intimate moment; a sudden, unannounced arrival of a visitor; an unexpected obstacle appearing in the middle of the road; a sudden, shocking plot twist revealed mid-conversation","Look for events that interrupt, halt, or redirect the characters' current focus, actions, or conversations in an unexpected manner.","Do not score expected transitions, planned meetings, or gradual narrative developments."
PCC,7,absolute,888,pSTS::locomotion_and_gait_dynamics_lag6,pSTS,locomotion_and_gait_dynamics,biological_motion_and_action_intent_appraisal,6,0.002339481149,0.015218609156,0.500000,0.500000,0.500000,6,"The physical manner of walking, running, or moving through space, conveying intent, urgency, or physical state (e.g., sneaking, stomping, stumbling).",Sneaking stealthily on tiptoes; Stumbling or limping heavily due to injury; Sprinting frantically away from danger; Stomping angrily out of a room,"Score based on the style, speed, urgency, and physical effort involved in a character's walking, running, or physical movement through space.",Do not score passive transportation (like riding in a car) or stationary physical actions.
PCC,8,absolute,666,SMG::tactile_and_somatic_contact_lag5,SMG,tactile_and_somatic_contact,somatic_and_pain_resonance,5,0.003252739584,0.014137641466,0.500000,0.500000,0.500000,6,"The focus on physical touch, textures, temperature extremes, skin-to-skin contact, or intense somatic sensations.","running fingers over a rough, textured stone wall; shivering violently in a freezing cold blizzard; a gentle, intimate caress of a character's cheek; the feeling of heavy rain soaking through clothing; submerging a hand into thick, sticky mud","Look for descriptions of textures (rough, smooth, sticky), temperatures (hot, freezing), and the physical sensation of touch or skin contact.",Do not score visual descriptions of objects unless their tactile qualities are explicitly emphasized or experienced by a character.
PCC,9,absolute,800,ACC::sudden_dramatic_shifts_lag6,ACC,sudden_dramatic_shifts,motivational_salience_and_urgency_tracking,6,0.003649272920,0.014008940774,0.500000,0.500000,0.500000,6,"Abrupt, unexpected changes in the scene's tone, pacing, or environment that break the narrative flow and demand immediate attention.","A peaceful conversation suddenly interrupted by an explosion; A character suddenly collapsing or having a medical emergency; An alarm suddenly blaring in a quiet facility; A sudden, violent car crash out of nowhere","Score based on the contrast between the state immediately before and after the shift, and how abruptly it occurs.",Do not score gradual build-ups of tension or continuous high-action scenes.
PCC,10,absolute,797,ACC::intense_cognitive_concentration_lag6,ACC,intense_cognitive_concentration,appraised_effort_and_action_outcomes,6,-0.005555813953,0.012671374047,0.333333,0.666667,0.666667,6,"The mental effort, deep focus, and complex problem-solving exhibited by characters under high-stakes pressure.","A character carefully defusing a bomb with a ticking timer; A character solving a complex mathematical puzzle to unlock a door; A character planning a highly intricate heist under tight constraints; A surgeon performing a delicate, high-precision operation","Look for descriptions of intense mental focus, calculation, strategic planning, or high-precision tasks.",Do not score physical strength or emotional outbursts; focus on intellectual or cognitive strain.
DLPFC,1,absolute,389,VMPFC::emotion_amusement_lag4,VMPFC,emotion_amusement,emotion_experience,4,0.014651817462,0.020392494407,0.800000,0.200000,0.800000,10,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
DLPFC,2,absolute,577,VMPFC::emotion_amusement_lag5,VMPFC,emotion_amusement,emotion_experience,5,0.014942830894,0.019691593519,0.800000,0.200000,0.800000,10,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
DLPFC,3,absolute,849,SMG::verbal_working_memory_load_lag6,SMG,verbal_working_memory_load,verbal_phonological_tracking,6,0.014330092424,0.017720403285,0.800000,0.200000,0.800000,10,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
DLPFC,4,absolute,201,VMPFC::emotion_amusement_lag3,VMPFC,emotion_amusement,emotion_experience,3,0.010167441042,0.015234219991,0.700000,0.300000,0.700000,10,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
DLPFC,5,absolute,847,SMG::dialogue_density_and_tempo_lag6,SMG,dialogue_density_and_tempo,verbal_phonological_tracking,6,0.013265790468,0.013265790468,1.000000,0.000000,1.000000,10,"The density, speed, and overall tempo of spoken dialogue or narration in the scene.","characters speaking rapidly and overlapping; a fast-paced, witty banter sequence; a rapid-fire monologue or voiceover; characters interrupting each other constantly; a high volume of spoken words in a short period","Score based on the described speed, density, and frequency of spoken words, dialogue exchanges, or voiceovers.",Do not score non-verbal sounds (like groans or screams) or written text shown on screen.
DLPFC,6,absolute,95,SMG::dialogue_density_and_tempo_lag2,SMG,dialogue_density_and_tempo,verbal_phonological_tracking,2,-0.010763585688,0.012723329683,0.300000,0.700000,0.700000,10,"The density, speed, and overall tempo of spoken dialogue or narration in the scene.","characters speaking rapidly and overlapping; a fast-paced, witty banter sequence; a rapid-fire monologue or voiceover; characters interrupting each other constantly; a high volume of spoken words in a short period","Score based on the described speed, density, and frequency of spoken words, dialogue exchanges, or voiceovers.",Do not score non-verbal sounds (like groans or screams) or written text shown on screen.
DLPFC,7,absolute,888,pSTS::locomotion_and_gait_dynamics_lag6,pSTS,locomotion_and_gait_dynamics,biological_motion_and_action_intent_appraisal,6,-0.011045203413,0.012390462609,0.200000,0.800000,0.800000,10,"The physical manner of walking, running, or moving through space, conveying intent, urgency, or physical state (e.g., sneaking, stomping, stumbling).",Sneaking stealthily on tiptoes; Stumbling or limping heavily due to injury; Sprinting frantically away from danger; Stomping angrily out of a room,"Score based on the style, speed, urgency, and physical effort involved in a character's walking, running, or physical movement through space.",Do not score passive transportation (like riding in a car) or stationary physical actions.
DLPFC,8,absolute,858,AG::social_relationship_dynamics_lag6,AG,social_relationship_dynamics,social_mentalizing,6,-0.012019075293,0.012191770357,0.100000,0.900000,0.900000,10,"Tracking the unstated tension, power struggles, alliances, or shifting emotional bonds between characters.",A subtle shift in power or dominance during a conversation.; Unspoken romantic or hostile tension between characters.; The formation or breaking of a social alliance or trust.,"Look for descriptions of body language, tone, subtext, and social positioning that indicate the state of relationships, power balances, or social alliances.","Do not score overt physical fights or simple, explicit statements of relationship status (e.g., 'They are enemies') unless the scene actively depicts the dynamic playing out."
DLPFC,9,absolute,153,FFA::micro_expression_and_subtle_reaction_lag2,FFA,micro_expression_and_subtle_reaction,facial_expression_and_gaze_decoding,2,0.008239819459,0.011439409480,0.800000,0.200000,0.800000,10,"Subtle, fleeting, or micro-facial expressions that convey hidden emotions, deceit, or internal conflict.",subtle twitch of the lip; fleeting smirk; raised eyebrow; suppressed smile; micro-expression of fear,"Score based on descriptions of subtle, fleeting, or hidden facial movements and reactions.","Do not score high for overt, dramatic, or exaggerated facial expressions (e.g., screaming, crying loudly), which belong to intense emotional expressions."
DLPFC,10,absolute,845,SMG::unexpected_narrative_intrusions_lag6,SMG,unexpected_narrative_intrusions,attentional_reorienting_and_spatial_salience,6,-0.009169148547,0.010806734615,0.100000,0.900000,0.900000,10,"The sudden, unexpected introduction of a new character, object, or event that interrupts the ongoing narrative flow and demands immediate attention.","a character suddenly bursting into a private meeting; an unexpected phone call interrupting an intimate moment; a sudden, unannounced arrival of a visitor; an unexpected obstacle appearing in the middle of the road; a sudden, shocking plot twist revealed mid-conversation","Look for events that interrupt, halt, or redirect the characters' current focus, actions, or conversations in an unexpected manner.","Do not score expected transitions, planned meetings, or gradual narrative developments."
Temporal_Pole,1,absolute,765,VMPFC::emotion_amusement_lag6,VMPFC,emotion_amusement,emotion_experience,6,0.007231585719,0.020013557717,0.750000,0.250000,0.750000,4,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
Temporal_Pole,2,absolute,888,pSTS::locomotion_and_gait_dynamics_lag6,pSTS,locomotion_and_gait_dynamics,biological_motion_and_action_intent_appraisal,6,-0.005863625112,0.016355196512,0.250000,0.750000,0.750000,4,"The physical manner of walking, running, or moving through space, conveying intent, urgency, or physical state (e.g., sneaking, stomping, stumbling).",Sneaking stealthily on tiptoes; Stumbling or limping heavily due to injury; Sprinting frantically away from danger; Stomping angrily out of a room,"Score based on the style, speed, urgency, and physical effort involved in a character's walking, running, or physical movement through space.",Do not score passive transportation (like riding in a car) or stationary physical actions.
Temporal_Pole,3,absolute,577,VMPFC::emotion_amusement_lag5,VMPFC,emotion_amusement,emotion_experience,5,0.001592720369,0.015682474393,0.750000,0.250000,0.750000,4,"Inferred feeling of lighthearted humor, playfulness, or laughter triggered by funny, absurd, or witty narrative elements.","A character making a witty joke or sarcastic remark.; A slapstick or physically comical situation.; An absurd, ironic, or unexpected comedic turn of events.","Look for explicit jokes, witty banter, physical comedy, or absurd situations described in the text.","Do not score general happiness, joy, or relief unless there is a clear element of humor or playfulness."
Temporal_Pole,4,absolute,859,AG::causal_plot_linking_lag6,AG,causal_plot_linking,narrative_coherence_integration,6,0.006281893216,0.015052007806,0.500000,0.500000,0.500000,4,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
Temporal_Pole,5,absolute,671,AG::causal_plot_linking_lag5,AG,causal_plot_linking,narrative_coherence_integration,5,0.009830846166,0.013940112870,0.500000,0.500000,0.500000,4,"The degree to which the current scene requires the viewer to connect ongoing events to prior plot points, tracking causal chains across the narrative.","A character referencing a past event that explains their current action.; The reveal of a connection between two previously unrelated plot threads.; An event occurring as a direct, long-awaited consequence of an earlier scene.","Look for text describing clues, revelations, callbacks, or consequences that require the viewer to retrieve and integrate information from earlier in the movie.","Do not score simple chronological progression (e.g., 'then he walked to the next room') unless it involves integrating non-adjacent narrative information."
Temporal_Pole,6,absolute,845,SMG::unexpected_narrative_intrusions_lag6,SMG,unexpected_narrative_intrusions,attentional_reorienting_and_spatial_salience,6,-0.001781281790,0.013498602148,0.250000,0.750000,0.750000,4,"The sudden, unexpected introduction of a new character, object, or event that interrupts the ongoing narrative flow and demands immediate attention.","a character suddenly bursting into a private meeting; an unexpected phone call interrupting an intimate moment; a sudden, unannounced arrival of a visitor; an unexpected obstacle appearing in the middle of the road; a sudden, shocking plot twist revealed mid-conversation","Look for events that interrupt, halt, or redirect the characters' current focus, actions, or conversations in an unexpected manner.","Do not score expected transitions, planned meetings, or gradual narrative developments."
Temporal_Pole,7,absolute,798,ACC::outcome_uncertainty_and_suspense_lag6,ACC,outcome_uncertainty_and_suspense,appraised_effort_and_action_outcomes,6,-0.006576644115,0.012463621215,0.250000,0.750000,0.750000,4,The degree of suspense and uncertainty surrounding whether a character's high-stakes action will succeed or fail.,A character waiting for the results of a critical medical test; A character taking a shot at a target with everything on the line; A character hiding as a searchlight passes inches away; A character waiting to see if a risky plan will actually work,"Score based on how balanced the odds are between success and failure, and how high the stakes of the outcome are.",Do not score situations where the outcome is already known or predictable.
Temporal_Pole,8,absolute,849,SMG::verbal_working_memory_load_lag6,SMG,verbal_working_memory_load,verbal_phonological_tracking,6,0.009423635306,0.012281564572,0.750000,0.250000,0.750000,4,"The cognitive complexity of the spoken language, requiring the listener (and viewer) to hold complex verbal information, technical terms, or lists in working memory.","reciting a long list of numbers or coordinates; explaining a highly complex scientific or technical theory; giving intricate, multi-step verbal directions; using dense, obscure legal or medical jargon; spelling out a long, complicated word or code","Look for technical jargon, numbers, codes, lists, complex instructions, or highly abstract concepts spoken aloud.","Do not score emotionally complex dialogue that is linguistically simple, nor visual complexity that is not spoken."
Temporal_Pole,9,absolute,860,AG::mental_model_updating_lag6,AG,mental_model_updating,narrative_coherence_integration,6,0.005203978864,0.012011942968,0.500000,0.500000,0.500000,4,"The cognitive demand of updating the overall mental model of the story's situation, characters, or rules based on new, significant information.",A sudden plot twist that changes the understanding of a character's identity.; The introduction of a major new rule or condition in the narrative world.; A revelation that a previously assumed fact was false.,"Driven by text describing revelations, twists, unexpected discoveries, or paradigm shifts that force the viewer to change their understanding of the story's reality.",Do not score simple visual surprises or jump scares that do not alter the conceptual understanding of the narrative.
Temporal_Pole,10,absolute,835,IPL::cross_scene_causal_linking_lag6,IPL,cross_scene_causal_linking,narrative_causal_integration,6,0.005816506200,0.011895936943,0.500000,0.500000,0.500000,4,Connecting current events to past occurrences or future consequences in the plot to maintain narrative coherence.,recalling a past clue; realizing the consequence of an earlier action; connecting two seemingly unrelated events; foreshadowing a future event,Score based on how much the scene requires the viewer to integrate information across different times or scenes.,"Do not score simple chronological progressions without causal connections (e.g., 'then he went to bed')."
