episode_id,selected,skip_reason,already_in_round6_config,reserved_val,reserved_test,known_bad_description,description_path,description_exists,description_parse_error,summary_path,summary_exists,summary_metadata_exists,h5_dataset,h5_dataset_exists,h5_trs,h5_shape,description_segments,max_description_end_s,inferred_feature_trs,needed_end,margin,passes_desc_h5_tr,complete_roi_count,missing_roi_count,missing_rois,warning_total,failed_batches,zero_filled_segments,warning_reason_counts
s02e12a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e12a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e12a/summary.json,True,True,ses-014_task-s02e12a,True,488,"[488, 246]",281,727.0,488,483,5,True,14,0,[],0,0,0,{}
s02e12b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e12b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e12b/summary.json,True,True,ses-014_task-s02e12b,True,488,"[488, 246]",270,727.0,488,483,5,True,14,0,[],0,0,0,{}
s02e13a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e13a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e13a/summary.json,True,True,ses-014_task-s02e13a,True,488,"[488, 246]",286,727.0,488,483,5,True,14,0,[],0,0,0,{}
s02e13b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e13b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e13b/summary.json,True,True,ses-014_task-s02e13b,True,488,"[488, 246]",267,727.0,488,483,5,True,14,0,[],0,0,0,{}
s02e14a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e14a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e14a/summary.json,True,True,ses-015_task-s02e14a,True,474,"[474, 246]",279,705.0,474,469,5,True,14,0,[],0,0,0,{}
s02e14b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e14b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e14b/summary.json,True,True,ses-015_task-s02e14b,True,474,"[474, 246]",261,705.0,474,469,5,True,14,0,[],0,0,0,{}
s02e15a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e15a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e15a/summary.json,True,True,ses-015_task-s02e15a,True,466,"[466, 246]",270,693.0,466,461,5,True,14,0,[],0,0,0,{}
s02e15b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e15b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e15b/summary.json,True,True,ses-015_task-s02e15b,True,466,"[466, 246]",281,693.0,466,461,5,True,14,0,[],0,0,0,{}
s02e16a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e16a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e16a/summary.json,True,True,ses-016_task-s02e16a,True,478,"[478, 246]",282,711.0,478,473,5,True,14,0,[],0,0,0,{}
s02e16b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e16b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e16b/summary.json,True,True,ses-016_task-s02e16b,True,478,"[478, 246]",291,711.0,478,473,5,True,14,0,[],0,0,0,{}
s02e17a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e17a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e17a/summary.json,True,True,ses-016_task-s02e17a,True,489,"[489, 246]",264,728.0,489,484,5,True,14,0,[],0,0,0,{}
s02e17b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e17b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e17b/summary.json,True,True,ses-016_task-s02e17b,True,489,"[489, 246]",282,728.0,489,484,5,True,14,0,[],0,0,0,{}
s02e18a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e18a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e18a/summary.json,True,True,ses-017_task-s02e18a,True,460,"[460, 246]",271,684.0,460,455,5,True,14,0,[],0,0,0,{}
s02e18b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e18b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e18b/summary.json,True,True,ses-017_task-s02e18b,True,460,"[460, 246]",269,684.0,460,455,5,True,14,0,[],0,0,0,{}
s02e19a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e19a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e19a/summary.json,True,True,ses-017_task-s02e19a,True,478,"[478, 246]",271,711.0,478,473,5,True,14,0,[],0,0,0,{}
s02e19b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e19b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e19b/summary.json,True,True,ses-017_task-s02e19b,True,478,"[478, 246]",265,711.0,478,473,5,True,14,0,[],0,0,0,{}
s02e20a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e20a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e20a/summary.json,True,True,ses-017_task-s02e20a,True,449,"[449, 246]",263,669.0,449,444,5,True,14,0,[],0,0,0,{}
s02e20b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e20b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e20b/summary.json,True,True,ses-017_task-s02e20b,True,449,"[449, 246]",249,668.0,449,444,5,True,14,0,[],0,0,0,{}
s02e21a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e21a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e21a/summary.json,True,True,ses-017_task-s02e21a,True,470,"[470, 246]",254,700.0,470,465,5,True,14,0,[],0,0,0,{}
s02e21b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e21b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e21b/summary.json,True,True,ses-017_task-s02e21b,True,470,"[470, 246]",278,700.0,470,465,5,True,14,0,[],0,0,0,{}
s02e22a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e22a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e22a/summary.json,True,True,ses-017_task-s02e22a,True,453,"[453, 246]",235,674.0,453,448,5,True,14,0,[],0,0,0,{}
s02e22b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e22b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e22b/summary.json,True,True,ses-017_task-s02e22b,True,453,"[453, 246]",245,674.0,453,448,5,True,14,0,[],0,0,0,{}
s02e23a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e23a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e23a/summary.json,True,True,ses-018_task-s02e23a,True,456,"[456, 246]",249,678.0,456,451,5,True,14,0,[],0,0,0,{}
s02e23b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e23b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e23b/summary.json,True,True,ses-018_task-s02e23b,True,456,"[456, 246]",254,678.0,456,451,5,True,14,0,[],0,0,0,{}
s02e24a,False,insufficient_tr_coverage,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e24a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e24a/summary.json,True,True,ses-018_task-s02e24a,True,469,"[469, 246]",253,682.0,458,464,-6,False,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s02e24b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s02e24b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s02e24b/summary.json,True,True,ses-018_task-s02e24b,True,469,"[469, 246]",252,697.0,468,464,4,True,14,0,[],0,0,0,{}
s03e01a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e01a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e01a/summary.json,True,True,ses-019_task-s03e01a,True,491,"[491, 246]",269,731.0,491,486,5,True,14,0,[],0,0,0,{}
s03e01b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e01b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e01b/summary.json,True,True,ses-019_task-s03e01b,True,491,"[491, 246]",264,731.0,491,486,5,True,14,0,[],0,0,0,{}
s03e02a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e02a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e02a/summary.json,True,True,ses-019_task-s03e02a,True,475,"[475, 246]",272,707.0,475,470,5,True,14,0,[],0,0,0,{}
s03e02b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e02b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e02b/summary.json,True,True,ses-019_task-s03e02b,True,475,"[475, 246]",282,707.0,475,470,5,True,14,0,[],0,0,0,{}
s03e03a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e03a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e03a/summary.json,True,True,ses-019_task-s03e03a,True,454,"[454, 246]",253,675.0,454,449,5,True,14,0,[],0,0,0,{}
s03e03b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e03b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e03b/summary.json,True,True,ses-019_task-s03e03b,True,454,"[454, 246]",284,675.0,454,449,5,True,14,0,[],0,0,0,{}
s03e04a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e04a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e04a/summary.json,True,True,ses-020_task-s03e04a,True,473,"[473, 246]",268,704.0,473,468,5,True,14,0,[],0,0,0,{}
s03e04b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e04b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e04b/summary.json,True,True,ses-020_task-s03e04b,True,473,"[473, 246]",274,704.0,473,468,5,True,14,0,[],0,0,0,{}
s03e05a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e05a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e05a/summary.json,True,True,ses-020_task-s03e05a,True,484,"[484, 246]",286,721.0,484,479,5,True,14,0,[],0,0,0,{}
s03e05b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e05b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e05b/summary.json,True,True,ses-020_task-s03e05b,True,484,"[484, 246]",299,721.0,484,479,5,True,14,0,[],0,0,0,{}
s03e06a,False,known_bad_description,False,False,False,True,friends/description/downloaded_refine_descriptions/mv_friends_s03e06a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e06a/summary.json,False,False,ses-020_task-s03e06a,True,470,"[470, 246]",259,1299.0,872,465,407,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e06b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e06b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e06b/summary.json,True,True,ses-020_task-s03e06b,True,470,"[470, 246]",283,698.0,469,465,4,True,14,0,[],0,0,0,{}
s03e07a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e07a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e07a/summary.json,True,True,ses-021_task-s03e07a,True,467,"[467, 246]",263,695.0,467,462,5,True,14,0,[],0,0,0,{}
s03e07b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e07b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e07b/summary.json,True,True,ses-021_task-s03e07b,True,467,"[467, 246]",268,695.0,467,462,5,True,14,0,[],0,0,0,{}
s03e08a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e08a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e08a/summary.json,True,True,ses-021_task-s03e08a,True,460,"[460, 246]",289,684.0,460,455,5,True,14,0,[],0,0,0,{}
s03e08b,False,insufficient_tr_coverage,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e08b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e08b/summary.json,False,False,ses-021_task-s03e08b,True,460,"[460, 246]",211,551.0,370,455,-85,False,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e09a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e09a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e09a/summary.json,True,True,ses-021_task-s03e09a,True,493,"[493, 246]",284,734.0,493,488,5,True,14,0,[],0,0,0,{}
s03e09b,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e09b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e09b/summary.json,True,True,ses-021_task-s03e09b,True,493,"[493, 246]",248,734.0,493,488,5,True,14,0,[],0,0,0,{}
s03e10a,False,already_in_round6_config,True,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e10a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e10a/summary.json,True,True,ses-022_task-s03e10a,True,451,"[451, 246]",234,671.0,451,446,5,True,14,0,[],0,0,0,{}
s03e10b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e10b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e10b/summary.json,False,False,ses-022_task-s03e10b,True,451,"[451, 246]",177,671.0,451,446,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e11a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e11a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e11a/summary.json,False,False,ses-022_task-s03e11a,True,457,"[457, 246]",253,680.0,457,452,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e11b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e11b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e11b/summary.json,False,False,ses-022_task-s03e11b,True,456,"[456, 246]",263,679.0,456,451,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e12a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e12a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e12a/summary.json,False,False,ses-022_task-s03e12a,True,464,"[464, 246]",277,691.0,464,459,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e12b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e12b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e12b/summary.json,False,False,ses-022_task-s03e12b,True,464,"[464, 246]",237,690.0,464,459,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e13a,False,insufficient_tr_coverage,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e13a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e13a/summary.json,False,False,ses-023_task-s03e13a,True,474,"[474, 246]",1,0.0,0,469,-469,False,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e13b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e13b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e13b/summary.json,False,False,ses-023_task-s03e13b,True,473,"[473, 246]",252,704.0,473,468,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e14a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e14a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e14a/summary.json,False,False,ses-023_task-s03e14a,True,458,"[458, 246]",266,682.0,458,453,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e14b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e14b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e14b/summary.json,False,False,ses-023_task-s03e14b,True,458,"[458, 246]",249,682.0,458,453,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e15a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e15a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e15a/summary.json,False,False,ses-024_task-s03e15a,True,458,"[458, 246]",280,682.0,458,453,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e15b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e15b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e15b/summary.json,False,False,ses-024_task-s03e15b,True,458,"[458, 246]",247,681.0,458,453,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e16a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e16a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e16a/summary.json,False,False,ses-024_task-s03e16a,True,468,"[468, 246]",258,697.0,468,463,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e16b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e16b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e16b/summary.json,False,False,ses-024_task-s03e16b,True,468,"[468, 246]",251,697.0,468,463,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e17a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e17a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e17a/summary.json,False,False,ses-024_task-s03e17a,True,454,"[454, 246]",255,675.0,454,449,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e17b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e17b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e17b/summary.json,False,False,ses-024_task-s03e17b,True,453,"[453, 246]",264,674.0,453,448,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e18a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e18a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e18a/summary.json,False,False,ses-025_task-s03e18a,True,469,"[469, 246]",261,698.0,469,464,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e18b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e18b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e18b/summary.json,False,False,ses-025_task-s03e18b,True,469,"[469, 246]",277,698.0,469,464,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e19a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e19a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e19a/summary.json,False,False,ses-025_task-s03e19a,True,468,"[468, 246]",278,697.0,468,463,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e19b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e19b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e19b/summary.json,False,False,ses-025_task-s03e19b,True,468,"[468, 246]",278,697.0,468,463,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e20a,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e20a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e20a/summary.json,False,False,ses-025_task-s03e20a,True,464,"[464, 246]",273,690.0,464,459,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
